show_id,type,title,director,cast,country,date_added,month_added,year_added,release_year,rating,length,listed_in,description,seasons,titleId,averageRating,numVotes,cast_genders,cast_majority,cast_ratio,director_genders,director_majority
s5110,TV Show,Part-Time Idol,,"Hee-jeong Kim, Seung-un Hwang, Soo-hyun Lee, Hyun-bin Kwon, Young-deuk Kwon, Kim Min-kyo",,"December 25, 2017",12,2017,2017,TV-14,,"International TV Shows, Korean TV Shows, TV Comedies","After taking a break from the business, a music producer returns with a new project in mind: launching a co-ed pop idol group.",1.0,tt8835780,6.8,113.0,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'male']",none,0.0,,none
s5112,TV Show,Myths & Monsters,Daniel Kontur,Nicholas Day,United Kingdom,"December 23, 2017",12,2017,2017,TV-PG,,"British TV Shows, Docuseries",This documentary series takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture.,1.0,tt7531644,7.7,844.0,['male'],equal,0.0,['male'],male
s5113,TV Show,72 Dangerous Animals: Latin America,,Bob Brisbane,"Australia, United States","December 22, 2017",12,2017,2017,TV-14,,"Docuseries, International TV Shows, Science & Nature TV","Powerful cats, indestructible arachnids and flesh-melting pit vipers are just the beginning in this series about Latin America's deadliest creatures.",1.0,tt7909708,6.6,586.0,['male'],equal,0.0,,none
s5119,TV Show,The Indian Detective,,"Russell Peters, Anupam Kher, Christina Cole, Mishqah Parthiephal, Hamza Haq, Meren Reddy, William Shatner","Canada, Germany, South Africa","December 19, 2017",12,2017,2017,TV-14,,"Crime TV Shows, International TV Shows, TV Comedies","In this crime dramedy, a suspended Canadian cop visits his father in Mumbai and assists in investigating a huge criminal operation with links to home.",1.0,tt5797220,6.5,3151.0,"['male', 'male', 'female', 'female', 'male', 'male', 'male']",male,0.2857142857142857,,none
s5120,TV Show,"Hello, My Twenties!",,"Ye-ri Han, Seung-Yeon Han, Eun-bin Park, Hwa-young Ryu, Hye-soo Park",South Korea,"December 18, 2017",12,2017,2017,TV-MA,,"International TV Shows, Korean TV Shows, Romantic TV Shows","With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque.",2.0,tt5858892,8.4,2206.0,"['unknown', 'female', 'female', 'female', 'female']",female,0.8,,none
s5121,TV Show,Cheuk Wan-Chi: Two Night Stand,,Cheuk Wan Chi,,"December 15, 2017",12,2017,2015,TV-MA,,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Writer and stand-up comedian Cheuk Wan-chi cracks wise at the follies of single womanhood and takes on politics in Hong Kong with nuance and flair.,1.0,,,,['unknown'],equal,0.0,,none
s5126,TV Show,Wormwood,,"Peter Sarsgaard, Molly Parker, Christian Camargo, Scott Shepherd, Tim Blake Nelson, Jimmi Simpson, Bob Balaban, Michael Chernus",United States,"December 15, 2017",12,2017,2017,TV-14,,"Crime TV Shows, Docuseries","In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra.",1.0,,,,"['male', 'female', 'male', 'male', 'male', 'male', 'male', 'male']",male,0.125,,none
s5127,TV Show,Halt and Catch Fire,,"Lee Pace, Scoot McNairy, Mackenzie Davis, Kerry Bishé, Toby Huss, Aleksa Palladino, David Wilson Barnes, Morgan Hinkleman, James Cromwell, Manish Dayal, Annabeth Gish",United States,"December 14, 2017",12,2017,2017,TV-14,,TV Dramas,"Re-creating the dawn of the personal computer era, this digital drama tracks the fates of an industry visionary and his brilliant colleagues.",4.0,tt2543312,8.4,32112.0,"['male', 'male', 'unknown', 'female', 'male', 'female', 'male', 'female', 'male', 'male', 'female']",male,0.36363636363636365,,none
s5129,TV Show,Dawai Asmara,,"Hanna Aqiela, Tengku Putri Najuwa, Emelie Hanif, Zoey Rahman, Faiez Affandi, Wanny Mustahfah, Sherie Merlis, Mahmud Alibashah, Zalfa Zin, Kamal Ibrahim, Amanda Hariz, Alesha Hariz, Fathimah Az Zahra, Elya Miera Ismail",,"December 11, 2017",12,2017,2016,TV-14,,"International TV Shows, TV Dramas","Following life-changing traumas, two girls from different backgrounds fight to discover the identities of their biological parents.",1.0,,,,"['female', 'unknown', 'female', 'male', 'unknown', 'female', 'female', 'male', 'female', 'male', 'female', 'female', 'unknown', 'female']",female,0.5714285714285714,,none
s5139,TV Show,All Hail King Julien,,"Danny Jacobs, Andy Richter, Henry Winkler, Kevin Michael Richardson, India de Beaufort, Jeff Bennett, David Krumholtz, Diedrich Bader, Debra Wilson, Sarah Thyre, Betsy Sodaro",United States,"December 1, 2017",12,2017,2017,TV-Y7,,"Kids' TV, TV Comedies","In this Emmy winner for Outstanding Children's Animated Program, Madagascar booty-shaker King Julien takes on the jungle’s craziest adventures.",5.0,tt3807022,7.0,2043.0,"['male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'female', 'female', 'female']",male,0.36363636363636365,,none
s5140,TV Show,Dhia Sofea,,"Amyra Rosli, Fadlan Hazim, Maria Farida, Sharifah Haslinda, Syafiq Kyle, Sasqia Dahuri, Raja Ema, Faye Kusairi, Puteri Octovia, Roy Azman, Norlia Ghani",Malaysia,"December 1, 2017",12,2017,2015,TV-14,,"International TV Shows, TV Dramas","After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother.",1.0,,,,"['female', 'male', 'female', 'female', 'male', 'female', 'female', 'female', 'unknown', 'male', 'female']",female,0.6363636363636364,,none
s5142,TV Show,Kantaro: The Sweet Tooth Salaryman,,"Matsuya Onoe, Ren Ishikawa, Hiroyuki Onoue, Hazuki Shimizu, Sarutoki Minagawa",Japan,"December 1, 2017",12,2017,2017,TV-PG,,"International TV Shows, TV Comedies",Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.,1.0,tt6983520,7.6,812.0,"['male', 'female', 'male', 'female', 'male']",male,0.4,,none
s5145,TV Show,Oggy and the Cockroaches,Olivier Jean-Marie,"Don Michael Paul, Tony Sampson, Sam Vincent, Matt Hill, Greg Eagles, Peter Kelamis, Tara Strong, Rick Jones",France,"December 1, 2017",12,2017,2017,TV-Y7,,"Kids' TV, TV Comedies","Wimpy blue cat Oggy would like nothing more than to snooze, but he's constantly bothered by the three ugly cockroaches who have invaded his home.",1.0,tt0213363,7.4,4298.0,"['male', 'male', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.125,['male'],male
s5146,TV Show,Padamu Aku Bersujud,,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,"December 1, 2017",12,2017,2015,TV-14,,"International TV Shows, Romantic TV Shows, TV Dramas","The son of poor farmers leaves his village to seek his fortune in Kuala Lumpur, where he meets a young woman who's also trying to better her life.",1.0,,,,"['male', 'unknown', 'female', 'unknown', 'unknown', 'female', 'female', 'female']",female,0.5,,none
s5148,TV Show,TURN: Washington's Spies,,"Jamie Bell, Seth Numrich, Daniel Henshall, Heather Lind, Meegan Warner, Kevin McNally, Burn Gorman, Angus Macfadyen, JJ Feild, Samuel Roukin",United States,"December 1, 2017",12,2017,2017,TV-14,,TV Dramas,"Set in 1778, this period drama recounts the story of Abe Woodhull, an American cabbage farmer obliged to begin spying on the British enemy.",4.0,tt2543328,8.1,21741.0,"['unknown', 'male', 'male', 'female', 'female', 'male', 'male', 'male', 'male', 'male']",male,0.2,,none
s5150,TV Show,Man Down,,"Greg Davies, Roisin Conaty, Jeany Spark, Gwyneth Powell, Isy Suttie, Michael Wozniak, Elliot Levey, Ruth Bratt, Deirdre Mullins, Steven Berkoff, Stella Gonet, Rik Mayall, Ashley McGuire, Stephanie Cole",United Kingdom,"November 30, 2017",11,2017,2017,TV-MA,,"British TV Shows, International TV Shows, TV Comedies","A childish idiot trapped in an adult's body, schoolteacher Dan hates his job, hates his girlfriend-less life and has good reason to fear his dad.",4.0,tt0288113,4.7,66.0,"['male', 'female', 'female', 'female', 'female', 'male', 'male', 'female', 'female', 'male', 'female', 'male', 'unknown', 'female']",female,0.5714285714285714,,none
s5151,TV Show,Broadchurch,,"David Tennant, Olivia Colman, Andrew Buchan, Jodie Whittaker, Arthur Darvill, Jonathan Bailey, Carolyn Pickles, Adam Wilson, Charlotte Beaumont, Simone McAullay, Tanya Franks, Pauline Quirke, Phoebe Waller-Bridge, Marianne Jean-Baptiste, Charlotte Rampling, Eve Myles, James D'Arcy, Susan Brown, Vicky McClure, Will Mellor, David Bradley",United Kingdom,"November 27, 2017",11,2017,2017,TV-MA,,"British TV Shows, Crime TV Shows, International TV Shows","After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case.",3.0,tt2249364,8.4,110899.0,"['male', 'female', 'male', 'female', 'male', 'male', 'female', 'male', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'male', 'female', 'female', 'male', 'male']",female,0.6190476190476191,,none
s5155,TV Show,The Many Faces of Ito,,"Fumino Kimura, Nozomi Sasaki, Mirai Shida, Elaiza Ikeda, Kaho, Yuki Yamada, Tomoya Nakamura, Kei Tanaka",Japan,"November 24, 2017",11,2017,2017,TV-14,,"International TV Shows, Romantic TV Shows, TV Dramas",A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,1.0,tt7134506,6.7,248.0,"['female', 'female', 'female', 'female', 'female', 'unknown', 'male', 'unknown']",female,0.625,,none
s5156,TV Show,Trailer Park Boys: Out of the Park: USA,,"John Paul Tremblay, Robb Wells, Mike Smith, Tom Mayhue, Alex Lifeson, Sebastian Bach, Tommy Chong, Dennis Rodman, Tony Hawk, Verne Troyer, Tom Green, Riley Hawk",,"November 24, 2017",11,2017,2017,TV-MA,,"International TV Shows, TV Comedies","The boys are back on the loose as Bubbles, Julian and Ricky head south of the Canadian border for some outrageous American adventures.",1.0,,,,"['male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",equal,0.0,,none
s5157,TV Show,Bright: The Music Videos,David Ayer,"Bastille, Machine Gun Kelly, Bebe Rexha, X Ambassadors, Logic, Rag’n’Bone Man",,"November 23, 2017",11,2017,2017,TV-MA,,TV Shows,"Explore the hit songs from the Will Smith film ""Bright"" in these music videos from Machine Gun Kelly, Bastille, Logic, Migos and friends.",1.0,,,,"['male', 'unknown', 'female', 'male', 'male', 'unknown']",male,0.16666666666666666,['male'],male
s5158,TV Show,Argon,,"Woo-hee Chun, Joo-hyuk Kim, Won-sang Park",South Korea,"November 22, 2017",11,2017,2017,TV-MA,,"International TV Shows, Korean TV Shows, TV Dramas","In a world filled with provocative (and often misleading) news, a passionate team of investigative TV reporters strives to bring truths to light.",1.0,tt7094798,7.3,274.0,"['female', 'unknown', 'unknown']",none,0.3333333333333333,,none
s5160,TV Show,Godless,,"Jeff Daniels, Michelle Dockery, Jack O'Connell, Scoot McNairy, Merritt Wever, Thomas Brodie-Sangster, Sam Waterston, Tantoo Cardinal",United States,"November 22, 2017",11,2017,2017,TV-MA,,TV Dramas,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",1.0,,,,"['male', 'female', 'male', 'male', 'female', 'male', 'male', 'female']",male,0.375,,none
s5166,TV Show,Longmire,,"Robert Taylor, Katee Sackhoff, Lou Diamond Phillips, Bailey Chase, Cassidy Freeman, Adam Bartley, Louanne Stephens",United States,"November 17, 2017",11,2017,2017,TV-MA,,"Crime TV Shows, TV Dramas",This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.,6.0,tt1836037,8.3,35068.0,"['male', 'unknown', 'male', 'male', 'female', 'male', 'female']",male,0.2857142857142857,,none
s5167,TV Show,Luna Petunia,,"Ciara Alexys, Katie Griffin, Cory Doran, Jonah Wineberg",United States,"November 17, 2017",11,2017,2017,TV-Y,,Kids' TV,"With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await.",3.0,tt4588068,6.4,56.0,"['female', 'female', 'male', 'male']",equal,0.5,,none
s5169,TV Show,Shot in the Dark,,,United States,"November 17, 2017",11,2017,2017,TV-MA,,Reality TV,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents – and anything else they can sell to news outlets.",1.0,tt0143879,5.7,75.0,,none,0.0,,none
s5170,TV Show,The Irregular at Magic High School,,"Yuichi Nakamura, Saori Hayami, Yumi Uchiyama, Takuma Terashima, Satomi Sato, Atsushi Tamaru, Sora Amamiya, Yuiko Tatsumi, Marina Inoue, Ryohei Kimura, Junichi Suwabe, Kana Hanazawa, Mai Nakahara, Saki Ogasawara, Haruka Tomatsu, Tomokazu Sugita, Yoshitsugu Matsuoka, Ayumu Murase",Japan,"November 15, 2017",11,2017,2014,TV-14,,"Anime Series, International TV Shows, Teen TV Shows","Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother.",1.0,tt3874528,7.1,3389.0,"['male', 'female', 'female', 'male', 'female', 'male', 'female', 'female', 'female', 'male', 'male', 'female', 'female', 'female', 'female', 'male', 'male', 'male']",female,0.5555555555555556,,none
s5171,TV Show,The Method,,"Konstantin Khabenskiy, Paulina Andreeva, Alexander Tsekalo, Alexander Petrov, Ivan Dobronravov, Kirill Poluhin",Russia,"November 15, 2017",11,2017,2015,TV-MA,,"Crime TV Shows, International TV Shows, TV Dramas",An ambitious young law enforcement graduate is thrilled when her idol takes her on as a trainee. But his methods aren't anything like she imagined.,1.0,tt0119663,4.8,140.0,"['male', 'female', 'male', 'male', 'male', 'male']",male,0.16666666666666666,,none
s5174,TV Show,Blazing Transfer Students,,"Daiki Shigeoka, Akito Kiriyama, Junta Nakama, Tomohiro Kamiyama, Ryusei Fujii, Takahiro Hamada, Nozomu Kotaki, Umika Kawashima, Takeshi Kaga, Norio Wakamoto",Japan,"November 10, 2017",11,2017,2017,TV-MA,,"International TV Shows, TV Action & Adventure, TV Comedies","Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.",1.0,tt7931520,6.9,122.0,"['male', 'male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'male']",male,0.1,,none
s5175,TV Show,Glitter Force Doki Doki,Go Koga,"Debi Derryberry, Cassandra Morris, Melissa Fahn, Stephanie Sheh, Erica Lindbeck, Kate Higgins, Cherami Leigh, Tara Sands, Bryce Papenbrook, Erica Mendez, Ray Chase, Carrie Keranen, Ben Diskin, Grant George, Kirk Thornton",Japan,"November 10, 2017",11,2017,2017,TV-Y7,,"Anime Series, Kids' TV",Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.,2.0,tt4621212,6.2,196.0,"['female', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'male', 'female', 'unknown', 'female', 'male', 'male', 'male']",female,0.6666666666666666,['male'],male
s5176,TV Show,Lady Dynamite,,"Maria Bamford, Fred Melamed, Mary Kay Place, Ed Begley Jr., Ana Gasteyer, Lennon Parham, Bridget Everett, Mo Collins, June Diane Raphael, Dean Cain, Ólafur Darri Ólafsson, Patton Oswalt, Keith Lucas, Kenny Lucas, Sarah Silverman, Mira Sorvino, Jon Cryer, Brandon Routh, Adam Pally, Tig Notaro, Andy Samberg, David Spade, Fred Armisen, Jason Mantzoukas, Jenny Slate, Judd Apatow, Judy Greer, Weird Al Yankovic",United States,"November 10, 2017",11,2017,2017,TV-MA,,TV Comedies,Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses – and then finds – her s**t.,2.0,tt0125331,5.5,43.0,"['female', 'male', 'female', 'male', 'female', 'female', 'female', 'female', 'female', 'male', 'male', 'male', 'male', 'male', 'female', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'female', 'male', 'female', 'unknown']",male,0.42857142857142855,,none
s5179,TV Show,Fate/Apocrypha,,"Natsuki Hanae, Maaya Sakamoto, Kouki Uchiyama, Miyuki Sawashiro, Saori Hayami, Koji Yusa, Makoto Furukawa, Tetsu Inada, Satoshi Tsuruoka, Kei Shindou, Junichi Suwabe, Shunsuke Takeuchi, Ryotaro Okiayu, Mitsuru Miyamoto, Rumi Okubo, Ai Nonaka, Sakura Tange",Japan,"November 7, 2017",11,2017,2017,TV-MA,,"Anime Series, International TV Shows",The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.,2.0,tt6424454,6.6,2321.0,"['male', 'female', 'male', 'female', 'female', 'male', 'unknown', 'male', 'male', 'unknown', 'male', 'male', 'male', 'male', 'female', 'female', 'female']",male,0.35294117647058826,,none
s5181,TV Show,Project Mc²,,"Mika Abdalla, Genneya Walton, Victoria Vida, Ysa Penarejo, Belle Shouse, Alyssa Lynch, Danica McKellar, Maddie Phillips, Sarah Desjardins",United States,"November 7, 2017",11,2017,2017,TV-G,,Kids' TV,Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.,6.0,tt4861760,5.9,1041.0,"['female', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'female']",equal,1.0,,none
s5185,TV Show,Akulah Balqis,Pali Yahya,"Puteri Balqis, Aeril Zafrel, Nabila Huda, Nazim Othman, Nadia Brian, Bella Dally",,"November 3, 2017",11,2017,2015,TV-14,,"International TV Shows, TV Dramas","A little girl must enter an orphanage after her parents are arrested, but her life takes a dramatic turn when she escapes and meets a model.",1.0,,,,"['female', 'male', 'female', 'male', 'female', 'female']",female,0.6666666666666666,['unknown'],none
s5186,TV Show,Alias Grace,,"Sarah Gadon, Edward Holcroft, Paul Gross, Anna Paquin, Rebecca Liddiard, Zachary Levi, Kerr Logan, David Cronenberg",Canada,"November 3, 2017",11,2017,2017,TV-MA,,"Crime TV Shows, International TV Shows, TV Dramas","In 19th-century Canada, a psychiatrist weighs whether a murderess should be pardoned due to insanity. Based on Margaret Atwood's award-winning novel.",1.0,tt1034007,7.7,32364.0,"['female', 'male', 'male', 'female', 'female', 'male', 'male', 'male']",male,0.375,,none
s5192,TV Show,The Family Court,,"Tay Ping Hui, Qi Yu Wu, Chris Tong, Yao Wenlong, Eelyn Kok, Hong Hui Fang, Ann Kok",,"November 1, 2017",11,2017,2010,TV-MA,,"International TV Shows, TV Dramas",Five lawyers from different firms develop a strong bond of friendship that is occasionally tested by their court cases and growing romantic feelings.,1.0,,,,"['unknown', 'unknown', 'female', 'unknown', 'female', 'unknown', 'female']",none,0.42857142857142855,,none
s5193,TV Show,The Golden Path,,"Li Nanxing, Chen Liping, Chew Chor Meng, Tay Ping Hui, Joanne Peh, Felicia Chin, Huang Wenyong, Alan Tern",,"November 1, 2017",11,2017,2007,TV-MA,,"International TV Shows, TV Dramas","A single mother of five struggles for decades to forge a successful business empire, only to see her family descend into animosity and betrayal.",1.0,,,,"['unknown', 'unknown', 'unknown', 'unknown', 'female', 'female', 'unknown', 'male']",none,0.25,,none
s5194,TV Show,The Little Nyonya,,"Jeanette Aw, Qi Yu Wu, Pierre Png, Dai Xiangyu, Zen Chong, Joanne Peh, Eelyn Kok, Xiang Yun, Yao Wenlong",,"November 1, 2017",11,2017,2009,TV-14,,"International TV Shows, TV Dramas","An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life, setting her family on a tumultuous course for generations.",1.0,tt10544836,8.4,28.0,"['female', 'unknown', 'male', 'unknown', 'male', 'female', 'female', 'unknown', 'unknown']",none,0.3333333333333333,,none
s5195,TV Show,The Truth,,"Tay Ping Hui, Joanne Peh, Shaun Chen, Rebecca Lim, Zhu Houren, Richard Low",,"November 1, 2017",11,2017,2008,TV-14,,"Crime TV Shows, International TV Shows, TV Action & Adventure","A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.",1.0,tt0054452,7.6,3860.0,"['unknown', 'female', 'male', 'female', 'unknown', 'male']",equal,0.3333333333333333,,none
s5196,TV Show,Together,,"Jeanette Aw, Dai Xiangyu, Elvin Ng, Eelyn Kok, Zheng Geping, Aileen Tan, Zhou Ying, Hong Hui Fang, Zhang Zhenhuan",Singapore,"November 1, 2017",11,2017,2009,TV-14,,"International TV Shows, TV Dramas","Spanning 30 years, a group of dedicated and diverse friends experiences happiness and hardship in a newly independent Singapore.",1.0,,,,"['female', 'unknown', 'male', 'female', 'unknown', 'female', 'unknown', 'unknown', 'unknown']",none,0.3333333333333333,,none
s5201,TV Show,Beyond Stranger Things,,"Jim Rash, Matt Duffer, Ross Duffer, Shawn Levy, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Natalia Dyer, Charlie Heaton, Noah Schnapp, Joe Keery, Dacre Montgomery, Sadie Sink, Paul Reiser, Sean Astin, Randy Havens, Brett Gelman, Linnea Berthelsen",United States,"October 27, 2017",10,2017,2017,TV-14,,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy","Secrets from the ""Stranger Things 2"" universe are revealed as cast and guests discuss the latest episodes with host Jim Rash. Caution: spoilers ahead!",1.0,tt7570990,7.4,2022.0,"['male', 'male', 'male', 'unknown', 'male', 'male', 'female', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'female']",male,0.2,,none
s5206,TV Show,The Mist,,"Morgan Spector, Alyssa Sutherland, Gus Birney, Danica Curcic, Okezie Morro, Luke Cosgrove, Darren Pettie, Russell Posner, Frances Conroy, Dan Butler, Isiah Whitlock Jr.","Canada, United States","October 24, 2017",10,2017,2017,TV-MA,,"TV Dramas, TV Horror, TV Mysteries","Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella.",1.0,tt0235604,6.4,2099.0,"['male', 'female', 'female', 'female', 'male', 'male', 'male', 'male', 'female', 'male', 'male']",male,0.36363636363636365,,none
s5207,TV Show,W1A,,"Hugh Bonneville, Monica Dolan, Jessica Hynes, Rufus Jones, Sarah Parish, Nina Sosanya, Jason Watkins, Hugh Skinner, David Westhead, Jonathan Bailey, Ophelia Lovibond, David Tennant",United Kingdom,"October 24, 2017",10,2017,2017,TV-MA,,"British TV Shows, TV Comedies","The new Head of Values at the BBC deals with redefining the company's purpose, events like the arrival of Prince Charles and issues with new programs.",3.0,tt3610926,7.7,2699.0,"['male', 'female', 'female', 'male', 'female', 'female', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.4166666666666667,,none
s5209,TV Show,Haters Back Off,,"Colleen Ballinger, Angela Kinsey, Steve Little, Francesca Reale, Erik Stocklin, Matt Besser",United States,"October 20, 2017",10,2017,2017,TV-PG,,"TV Comedies, Teen TV Shows","Determined to make it big, the confident but clueless Miranda Sings embarks on an unlikely quest for fame in this offbeat comedy.",2.0,tt5467814,5.9,7286.0,"['female', 'female', 'male', 'female', 'male', 'male']",equal,0.5,,none
s5211,TV Show,The Day I Met El Chapo,,Kate del Castillo,United States,"October 20, 2017",10,2017,2017,TV-MA,,"Crime TV Shows, Docuseries, International TV Shows","Mexican superstar actress Kate del Castillo reveals the untold story of her encounter with El Chapo Guzmán, the world’s most-wanted drug lord.",1.0,,,,['female'],equal,1.0,,none
s5216,TV Show,In Laws,,"Kelvin Leong, Remon Lim, Loo Aye Keng, Lawrence Wong, Frederick Lee, Danielle Dai, Joey Leong",,"October 16, 2017",10,2017,2016,TV-PG,,"International TV Shows, Romantic TV Shows, TV Dramas","Once domineered by her own mother, a well-meaning matriarch has trouble being lax with her children, especially when her daughter-in-law moves in.",1.0,,,,"['male', 'female', 'unknown', 'male', 'male', 'female', 'female']",male,0.42857142857142855,,none
s5217,TV Show,Laws of Attraction,,"Wayne Chua, Frederick Lee, Steve Yap, Tiffany Leong, Aenie Wong, Kyo Chen, Angie Seow",,"October 16, 2017",10,2017,2012,TV-14,,"International TV Shows, Romantic TV Shows, TV Comedies","Four couples – a speed-dating pair, a husband and wife, a man living with an older woman and co-workers with opposite views – weather ups and downs.",1.0,tt0323033,5.8,23455.0,"['female', 'male', 'male', 'female', 'female', 'unknown', 'female']",female,0.5714285714285714,,none
s5220,TV Show,Seven and Me,,"Leila Jolene, Flavio Parenti, Josefin Asplund",France,"October 15, 2017",10,2017,2017,TV-Y,,Kids' TV,A little girl discovers she’s the modern-day descendant of Snow White when seven dwarfs arrive at her suburban home to serve as her guardian angels.,1.0,tt4467232,6.1,59.0,"['female', 'male', 'female']",female,0.6666666666666666,,none
s5222,TV Show,West Coast Customs,,"Ryan Friedlinghaus, Hunter Clancey",United States,"October 15, 2017",10,2017,2015,TV-G,,"Docuseries, Reality TV","West Coast Customs, a mecca for well-heeled car lovers, stars as their team creates some of the most luxurious, outrageous vehicles on the planet.",6.0,tt3017438,5.8,548.0,"['male', 'unknown']",equal,0.0,,none
s5232,TV Show,ID-0,,"Kazuyuki Okitsu, Minami Tsuda, Masaya Matsukaze, Sayaka Ohara, Rikiya Koyama, Hisako Kanemoto, Ari Ozawa, Junko Minagawa, Reina Ueda",Japan,"October 6, 2017",10,2017,2017,TV-PG,,"Anime Series, International TV Shows","In the midst of a field exercise operating I-Machines, Alliance Academy student Maya Mikuri is thrown into an entirely different kind of adventure.",1.0,tt7161218,6.2,325.0,"['male', 'female', 'male', 'female', 'male', 'female', 'female', 'female', 'female']",female,0.6666666666666666,,none
s5233,TV Show,Kibaoh Klashers,,"Ben Diskin, Cherami Leigh, Dakota Basseri, Keith Silverstein, Johnny Yong Bosch, Lucien Dodge, Jamie Simone, Nicolas Roye, Robbie Daymond, Michael Sorich",China,"October 6, 2017",10,2017,2017,TV-Y7,,Kids' TV,"Young beetle Dylan and his friends Hailey and Ollie team up to compete against tough opponents in the exciting, high-octane sport of Battle Blading.",2.0,tt7492122,6.4,18.0,"['male', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",male,0.1,,none
s5237,TV Show,Beyblade Burst,,"Marina Inoue, Junya Enoki, Fumihiro Okabayashi, Tsubasa Yonaga, Ayahi Takagaki, Yu Kobayashi",Japan,"October 1, 2017",10,2017,2016,TV-Y7,,"Anime Series, Kids' TV","Middle schooler Valt Aoi, with his Beyblade Valtryek, faces off against friends, classmates and rivals to become the world's number one Blader.",1.0,tt6348126,6.5,590.0,"['female', 'male', 'male', 'male', 'female', 'unknown']",male,0.3333333333333333,,none
s5238,TV Show,Equestria Girls: Tales of Canterlot High,,"Tara Strong, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Rebecca Shoichet, Andrew Toth, Ali Liebert","United States, Canada","October 1, 2017",10,2017,2017,TV-Y7,,"Kids' TV, TV Comedies","In an alternate universe Equestria, the ponies have become teenage girls who must learn what it means to be human while attending Canterlot High.",1.0,tt13160278,8.1,22.0,"['female', 'female', 'female', 'female', 'female', 'female', 'male', 'female']",female,0.875,,none
s5243,TV Show,Justice in the City,,"Chris Tong, Shaun Chen, Emily Lim, Remus Kam, Zhang Shui Fa",,"October 1, 2017",10,2017,2012,TV-14,,"International TV Shows, TV Dramas","Repeatedly on opposite sides of civil cases, two lawyers fall in love outside the courtroom, but circumstances hinder their romance from blossoming.",1.0,,,,"['female', 'male', 'female', 'male', 'unknown']",female,0.4,,none
s5244,TV Show,Noddy Toyland Detective,,,"France, United Kingdom, United States","October 1, 2017",10,2017,2016,TV-Y,,Kids' TV,"Toyland’s boy detective, Noddy, solves mysteries and finds missing objects with help from his friends: a panda, a superhero, a dinosaur and a robot.",2.0,,,,,none,0.0,,none
